held_out_case,pooling,distance_head,threshold_method,threshold,precision,recall,accuracy,f1
1,concat_mean_last,knn_full,perentile_same_machie_99.0,3.5376072049494467,0.9473684210526315,0.13636363636363635,0.5643939393939394,0.23841059602649006
1,concat_mean_last,knn_full,perentile_same_machie_99.5,3.6801986877815596,0.9705882352941176,0.125,0.5606060606060606,0.2214765100671141
1,concat_mean_last,knn_full,evt_p95_equiv,1.9498079658095884,0.9359605911330049,0.7196969696969697,0.8352272727272727,0.8137044967880086
1,concat_mean_last,knn_full,parametric_p95_equiv,1.9790621058714892,0.9441624365482234,0.7045454545454546,0.8314393939393939,0.806941431670282
1,concat_mean_last,knn_full,kde_p95_equiv,1.9741655729913619,0.9396984924623115,0.7083333333333334,0.8314393939393939,0.8077753779697624
1,concat_mean_last,knn_full,evt_p99_equiv,3.2568061339293948,0.9272727272727272,0.19318181818181818,0.5890151515151515,0.31974921630094044
1,concat_mean_last,knn_full,parametric_p99_equiv,2.2403113975502587,0.949685534591195,0.571969696969697,0.7708333333333334,0.7139479905437353
1,concat_mean_last,knn_full,kde_p99_equiv,3.5515352390553976,0.9473684210526315,0.13636363636363635,0.5643939393939394,0.23841059602649006
1,concat_mean_last,knn_full,evt_p999_equiv,9.197677665094744,1.0,0.003787878787878788,0.5018939393939394,0.007547169811320755
1,concat_mean_last,knn_full,parametric_p999_equiv,2.574349445403206,0.9504132231404959,0.4356060606060606,0.7064393939393939,0.5974025974025974
1,concat_mean_last,knn_full,kde_p999_equiv,8.060355300785293,1.0,0.007575757575757576,0.5037878787878788,0.015037593984962405
1,concat_mean_last,knn_full,mad,1.7735050984052825,0.9253112033195021,0.8446969696969697,0.8882575757575758,0.8831683168316832
1,concat_mean_last,knn_full,iqr,1.9264644965736548,0.9326923076923077,0.7348484848484849,0.8409090909090909,0.8220338983050848
1,concat_mean_last,knn_clustered_16,perentile_same_machie_95.0,2.157083112359578,0.9368421052631579,0.6742424242424242,0.8143939393939394,0.7841409691629956
1,concat_mean_last,knn_clustered_16,perentile_same_machie_99.0,2.8499660229548383,0.9696969696969697,0.36363636363636365,0.6761363636363636,0.5289256198347108
1,concat_mean_last,knn_clustered_16,perentile_same_machie_99.5,3.9549351526768466,1.0,0.09090909090909091,0.5454545454545454,0.16666666666666666
1,concat_mean_last,knn_clustered_16,evt_p95_equiv,2.1564043032436624,0.9368421052631579,0.6742424242424242,0.8143939393939394,0.7841409691629956
1,concat_mean_last,knn_clustered_16,parametric_p95_equiv,2.125059174785433,0.9326424870466321,0.6818181818181818,0.8162878787878788,0.787746170678337
1,concat_mean_last,knn_clustered_16,kde_p95_equiv,2.191958929424605,0.9405405405405406,0.6590909090909091,0.8087121212121212,0.7750556792873051
1,concat_mean_last,knn_clustered_16,evt_p99_equiv,3.217657951946919,0.9636363636363636,0.20075757575757575,0.5965909090909091,0.3322884012539185
1,concat_mean_last,knn_clustered_16,parametric_p99_equiv,2.406687451463038,0.9477124183006536,0.5492424242424242,0.759469696969697,0.6954436450839329
1,concat_mean_last,knn_clustered_16,kde_p99_equiv,2.8525389165408046,0.9696969696969697,0.36363636363636365,0.6761363636363636,0.5289256198347108
1,concat_mean_last,knn_clustered_16,evt_p999_equiv,6.486921149576634,1.0,0.026515151515151516,0.5132575757575758,0.05166051660516605
1,concat_mean_last,knn_clustered_16,parametric_p999_equiv,2.7669585092874036,0.9716981132075472,0.39015151515151514,0.6893939393939394,0.5567567567567567
1,concat_mean_last,knn_clustered_16,kde_p999_equiv,8.948935428158876,1.0,0.003787878787878788,0.5018939393939394,0.007547169811320755
1,concat_mean_last,knn_clustered_16,mad,1.9315526368230316,0.9094827586206896,0.7992424242424242,0.8598484848484849,0.8508064516129032
1,concat_mean_last,knn_clustered_16,iqr,2.1004834888153816,0.9336734693877551,0.6931818181818182,0.821969696969697,0.7956521739130434
