held_out_case,pooling,distance_head,threshold_method,threshold,precision,recall,accuracy,f1,auc,pauc,cov_condition_number,config_name,model_hash,d_state,n_layers,expand,selective,discretization,flash_footprint_int8_kb,streaming_peak_ram_int8_kb,streaming_peak_ram_fp32_kb,head_flash_fp32_kb,total_flash_kb,flags_nothing,flags_everything,degenerate
1,mean,knn_clustered_16,kde_p95_equiv,1.3695888795777,0.9665071770334928,0.7651515151515151,0.8693181818181818,0.854122621564482,0.8580836776859504,0.8724536030158041,,0e68422ca28d.yaml,ce8ec3e934b4,16,2,2,True,zoh,63.9375,13.28515625,53.140625,4.0,67.9375,False,False,False
1,mean,knn_clustered_16,evt_p99_equiv,1.5555267369968893,0.9940476190476192,0.6325757575757576,0.8143939393939394,0.7731481481481481,0.8580836776859504,0.8724536030158041,,0e68422ca28d.yaml,ce8ec3e934b4,16,2,2,True,zoh,63.9375,13.28515625,53.140625,4.0,67.9375,False,False,False
1,mean,knn_clustered_16,parametric_p99_equiv,1.5349883786621674,0.9941520467836256,0.6439393939393939,0.8200757575757576,0.7816091954022989,0.8580836776859504,0.8724536030158041,,0e68422ca28d.yaml,ce8ec3e934b4,16,2,2,True,zoh,63.9375,13.28515625,53.140625,4.0,67.9375,False,False,False
1,mean,knn_clustered_16,kde_p99_equiv,1.6644858500149624,0.993103448275862,0.5454545454545454,0.7708333333333334,0.7041564792176039,0.8580836776859504,0.8724536030158041,,0e68422ca28d.yaml,ce8ec3e934b4,16,2,2,True,zoh,63.9375,13.28515625,53.140625,4.0,67.9375,False,False,False
1,mean,knn_clustered_16,evt_p999_equiv,2.816568900947697,0.0,0.0,0.5,0.0,0.8580836776859504,0.8724536030158041,,0e68422ca28d.yaml,ce8ec3e934b4,16,2,2,True,zoh,63.9375,13.28515625,53.140625,4.0,67.9375,True,False,True
1,mean,knn_clustered_16,parametric_p999_equiv,1.612388821823812,0.9935064935064936,0.5795454545454546,0.7878787878787878,0.7320574162679426,0.8580836776859504,0.8724536030158041,,0e68422ca28d.yaml,ce8ec3e934b4,16,2,2,True,zoh,63.9375,13.28515625,53.140625,4.0,67.9375,False,False,False
1,mean,knn_clustered_16,kde_p999_equiv,1.908255043737226,0.9887640449438202,0.3333333333333333,0.6647727272727273,0.4985835694050991,0.8580836776859504,0.8724536030158041,,0e68422ca28d.yaml,ce8ec3e934b4,16,2,2,True,zoh,63.9375,13.28515625,53.140625,4.0,67.9375,False,False,False
1,mean,knn_clustered_16,mad,1.4907271915886429,0.9836956521739132,0.6856060606060606,0.8371212121212122,0.8080357142857143,0.8580836776859504,0.8724536030158041,,0e68422ca28d.yaml,ce8ec3e934b4,16,2,2,True,zoh,63.9375,13.28515625,53.140625,4.0,67.9375,False,False,False
1,mean,knn_clustered_16,iqr,1.5754467450273049,0.9938650306748468,0.6136363636363636,0.8049242424242424,0.7587822014051522,0.8580836776859504,0.8724536030158041,,0e68422ca28d.yaml,ce8ec3e934b4,16,2,2,True,zoh,63.9375,13.28515625,53.140625,4.0,67.9375,False,False,False
1,mean,knn_clustered_16,perentile_same_machie_95.0,1.2328872236729136,0.9629629629629628,0.8863636363636364,0.9261363636363636,0.9230769230769232,0.9255624426078972,0.931763810352327,,f19d5ca15add.yaml,03dbd2d1bc74,16,2,2,True,euler,63.9375,13.28515625,53.140625,4.0,67.9375,False,False,False
1,mean,knn_clustered_16,perentile_same_machie_99.0,1.3942251784188429,0.9902912621359224,0.7727272727272727,0.8825757575757576,0.8680851063829788,0.9255624426078972,0.931763810352327,,f19d5ca15add.yaml,03dbd2d1bc74,16,2,2,True,euler,63.9375,13.28515625,53.140625,4.0,67.9375,False,False,False
1,mean,knn_clustered_16,perentile_same_machie_99.5,1.407544113203756,0.9901960784313726,0.7651515151515151,0.8787878787878788,0.8632478632478633,0.9255624426078972,0.931763810352327,,f19d5ca15add.yaml,03dbd2d1bc74,16,2,2,True,euler,63.9375,13.28515625,53.140625,4.0,67.9375,False,False,False
1,mean,knn_clustered_16,evt_p95_equiv,1.2459025496901173,0.9625,0.875,0.9204545454545454,0.9166666666666666,0.9255624426078972,0.931763810352327,,f19d5ca15add.yaml,03dbd2d1bc74,16,2,2,True,euler,63.9375,13.28515625,53.140625,4.0,67.9375,False,False,False
1,mean,knn_clustered_16,parametric_p95_equiv,1.2242598430415648,0.9590163934426228,0.8863636363636364,0.9242424242424242,0.9212598425196852,0.9255624426078972,0.931763810352327,,f19d5ca15add.yaml,03dbd2d1bc74,16,2,2,True,euler,63.9375,13.28515625,53.140625,4.0,67.9375,False,False,False
1,mean,knn_clustered_16,kde_p95_equiv,1.2412118390328424,0.9626556016597512,0.8787878787878788,0.9223484848484848,0.9188118811881189,0.9255624426078972,0.931763810352327,,f19d5ca15add.yaml,03dbd2d1bc74,16,2,2,True,euler,63.9375,13.28515625,53.140625,4.0,67.9375,False,False,False
1,mean,knn_clustered_16,evt_p99_equiv,1.3826500851391337,0.9904306220095692,0.7840909090909091,0.8882575757575758,0.8752642706131079,0.9255624426078972,0.931763810352327,,f19d5ca15add.yaml,03dbd2d1bc74,16,2,2,True,euler,63.9375,13.28515625,53.140625,4.0,67.9375,False,False,False
1,mean,knn_clustered_16,parametric_p99_equiv,1.2958112463500624,0.9820627802690582,0.8295454545454546,0.9071969696969696,0.8993839835728953,0.9255624426078972,0.931763810352327,,f19d5ca15add.yaml,03dbd2d1bc74,16,2,2,True,euler,63.9375,13.28515625,53.140625,4.0,67.9375,False,False,False
1,mean,knn_clustered_16,kde_p99_equiv,1.397202785485664,0.9902439024390244,0.7689393939393939,0.8806818181818182,0.8656716417910447,0.9255624426078972,0.931763810352327,,f19d5ca15add.yaml,03dbd2d1bc74,16,2,2,True,euler,63.9375,13.28515625,53.140625,4.0,67.9375,False,False,False
1,mean,knn_clustered_16,evt_p999_equiv,1.480940830595303,1.0,0.7045454545454546,0.8522727272727273,0.8266666666666667,0.9255624426078972,0.931763810352327,,f19d5ca15add.yaml,03dbd2d1bc74,16,2,2,True,euler,63.9375,13.28515625,53.140625,4.0,67.9375,False,False,False
1,mean,knn_clustered_16,parametric_p999_equiv,1.36710812435582,0.9904761904761904,0.7878787878787878,0.8901515151515151,0.8776371308016878,0.9255624426078972,0.931763810352327,,f19d5ca15add.yaml,03dbd2d1bc74,16,2,2,True,euler,63.9375,13.28515625,53.140625,4.0,67.9375,False,False,False
1,mean,knn_clustered_16,kde_p999_equiv,1.4886899940525162,1.0,0.696969696969697,0.8484848484848485,0.8214285714285714,0.9255624426078972,0.931763810352327,,f19d5ca15add.yaml,03dbd2d1bc74,16,2,2,True,euler,63.9375,13.28515625,53.140625,4.0,67.9375,False,False,False
1,mean,knn_clustered_16,mad,1.2367763846934223,0.9629629629629628,0.8863636363636364,0.9261363636363636,0.9230769230769232,0.9255624426078972,0.931763810352327,,f19d5ca15add.yaml,03dbd2d1bc74,16,2,2,True,euler,63.9375,13.28515625,53.140625,4.0,67.9375,False,False,False
1,mean,knn_clustered_16,iqr,1.3213764252854845,0.9863636363636364,0.821969696969697,0.9053030303030304,0.8966942148760331,0.9255624426078972,0.931763810352327,,f19d5ca15add.yaml,03dbd2d1bc74,16,2,2,True,euler,63.9375,13.28515625,53.140625,4.0,67.9375,False,False,False
1,mean,knn_clustered_16,perentile_same_machie_95.0,1.2550717452124565,0.9437751004016064,0.8901515151515151,0.918560606060606,0.9161793372319688,0.9230228420569332,0.9376993620414672,,3b440664aeb5.yaml,a15fdab255cf,16,2,2,False,zoh,54.0,13.25,53.0,4.0,58.0,False,False,False
1,mean,knn_clustered_16,perentile_same_machie_99.0,1.4498838452074003,0.995475113122172,0.8333333333333334,0.9147727272727272,0.9072164948453608,0.9230228420569332,0.9376993620414672,,3b440664aeb5.yaml,a15fdab255cf,16,2,2,False,zoh,54.0,13.25,53.0,4.0,58.0,False,False,False
1,mean,knn_clustered_16,perentile_same_machie_99.5,1.5072565213777596,0.9953051643192488,0.803030303030303,0.8996212121212122,0.8888888888888888,0.9230228420569332,0.9376993620414672,,3b440664aeb5.yaml,a15fdab255cf,16,2,2,False,zoh,54.0,13.25,53.0,4.0,58.0,False,False,False
1,mean,knn_clustered_16,evt_p95_equiv,1.2583714315256975,0.943089430894309,0.8787878787878788,0.9128787878787878,0.9098039215686274,0.9230228420569332,0.9376993620414672,,3b440664aeb5.yaml,a15fdab255cf,16,2,2,False,zoh,54.0,13.25,53.0,4.0,58.0,False,False,False
1,mean,knn_clustered_16,parametric_p95_equiv,1.3115400968253974,0.9829059829059827,0.8712121212121212,0.928030303030303,0.923694779116466,0.9230228420569332,0.9376993620414672,,3b440664aeb5.yaml,a15fdab255cf,16,2,2,False,zoh,54.0,13.25,53.0,4.0,58.0,False,False,False
1,mean,knn_clustered_16,kde_p95_equiv,1.2741808823811742,0.95850622406639,0.875,0.918560606060606,0.9148514851485148,0.9230228420569332,0.9376993620414672,,3b440664aeb5.yaml,a15fdab255cf,16,2,2,False,zoh,54.0,13.25,53.0,4.0,58.0,False,False,False
1,mean,knn_clustered_16,evt_p99_equiv,1.4114151484110338,0.9955947136563876,0.8560606060606061,0.9261363636363636,0.920570264765784,0.9230228420569332,0.9376993620414672,,3b440664aeb5.yaml,a15fdab255cf,16,2,2,False,zoh,54.0,13.25,53.0,4.0,58.0,False,False,False
1,mean,knn_clustered_16,parametric_p99_equiv,1.3699895204996682,0.991304347826087,0.8636363636363636,0.928030303030303,0.9230769230769232,0.9230228420569332,0.9376993620414672,,3b440664aeb5.yaml,a15fdab255cf,16,2,2,False,zoh,54.0,13.25,53.0,4.0,58.0,False,False,False
1,mean,knn_clustered_16,kde_p99_equiv,1.4549916639725862,0.995475113122172,0.8333333333333334,0.9147727272727272,0.9072164948453608,0.9230228420569332,0.9376993620414672,,3b440664aeb5.yaml,a15fdab255cf,16,2,2,False,zoh,54.0,13.25,53.0,4.0,58.0,False,False,False
1,mean,knn_clustered_16,evt_p999_equiv,2.205524710190965,1.0,0.4431818181818182,0.7215909090909091,0.6141732283464567,0.9230228420569332,0.9376993620414672,,3b440664aeb5.yaml,a15fdab255cf,16,2,2,False,zoh,54.0,13.25,53.0,4.0,58.0,False,False,False
1,mean,knn_clustered_16,parametric_p999_equiv,1.427489311265851,0.9955357142857144,0.8446969696969697,0.9204545454545454,0.9139344262295082,0.9230228420569332,0.9376993620414672,,3b440664aeb5.yaml,a15fdab255cf,16,2,2,False,zoh,54.0,13.25,53.0,4.0,58.0,False,False,False
1,mean,knn_clustered_16,kde_p999_equiv,1.595638386913917,1.0,0.7045454545454546,0.8522727272727273,0.8266666666666667,0.9230228420569332,0.9376993620414672,,3b440664aeb5.yaml,a15fdab255cf,16,2,2,False,zoh,54.0,13.25,53.0,4.0,58.0,False,False,False
1,mean,knn_clustered_16,mad,1.4863134762243082,0.9953488372093025,0.8106060606060606,0.9034090909090908,0.8935281837160751,0.9230228420569332,0.9376993620414672,,3b440664aeb5.yaml,a15fdab255cf,16,2,2,False,zoh,54.0,13.25,53.0,4.0,58.0,False,False,False
1,mean,knn_clustered_16,iqr,1.6215418871058314,1.0,0.6893939393939394,0.8446969696969697,0.8161434977578476,0.9230228420569332,0.9376993620414672,,3b440664aeb5.yaml,a15fdab255cf,16,2,2,False,zoh,54.0,13.25,53.0,4.0,58.0,False,False,False
1,mean,knn_clustered_16,perentile_same_machie_95.0,1.6312283274667667,0.9333333333333332,0.7954545454545454,0.8693181818181818,0.8588957055214724,0.8526314279155188,0.8746888743898313,,83ce3829615e.yaml,e849f675acc5,16,2,2,False,euler,54.0,13.25,53.0,4.0,58.0,False,False,False
1,mean,knn_clustered_16,perentile_same_machie_99.0,1.7492540275256023,0.9838709677419356,0.6931818181818182,0.8409090909090909,0.8133333333333334,0.8526314279155188,0.8746888743898313,,83ce3829615e.yaml,e849f675acc5,16,2,2,False,euler,54.0,13.25,53.0,4.0,58.0,False,False,False
1,mean,knn_clustered_16,perentile_same_machie_99.5,1.7780270286318114,0.9884393063583816,0.6477272727272727,0.8200757575757576,0.782608695652174,0.8526314279155188,0.8746888743898313,,83ce3829615e.yaml,e849f675acc5,16,2,2,False,euler,54.0,13.25,53.0,4.0,58.0,False,False,False
1,mean,knn_clustered_16,evt_p95_equiv,1.638081007789559,0.9411764705882352,0.7878787878787878,0.8693181818181818,0.8577319587628865,0.8526314279155188,0.8746888743898313,,83ce3829615e.yaml,e849f675acc5,16,2,2,False,euler,54.0,13.25,53.0,4.0,58.0,False,False,False
1,mean,knn_clustered_16,parametric_p95_equiv,1.6464274153490477,0.9452054794520548,0.7840909090909091,0.8693181818181818,0.8571428571428571,0.8526314279155188,0.8746888743898313,,83ce3829615e.yaml,e849f675acc5,16,2,2,False,euler,54.0,13.25,53.0,4.0,58.0,False,False,False
1,mean,knn_clustered_16,kde_p95_equiv,1.647058172067812,0.9452054794520548,0.7840909090909091,0.8693181818181818,0.8571428571428571,0.8526314279155188,0.8746888743898313,,83ce3829615e.yaml,e849f675acc5,16,2,2,False,euler,54.0,13.25,53.0,4.0,58.0,False,False,False
1,mean,knn_clustered_16,evt_p99_equiv,1.7324112819364752,0.9788359788359788,0.7007575757575758,0.8428030303030303,0.8167770419426048,0.8526314279155188,0.8746888743898313,,83ce3829615e.yaml,e849f675acc5,16,2,2,False,euler,54.0,13.25,53.0,4.0,58.0,False,False,False
1,mean,knn_clustered_16,parametric_p99_equiv,1.707865328363395,0.9792746113989638,0.7159090909090909,0.8503787878787878,0.8271334792122538,0.8526314279155188,0.8746888743898313,,83ce3829615e.yaml,e849f675acc5,16,2,2,False,euler,54.0,13.25,53.0,4.0,58.0,False,False,False
1,mean,knn_clustered_16,kde_p99_equiv,1.759421863571499,0.9834254143646408,0.6742424242424242,0.8314393939393939,0.8,0.8526314279155188,0.8746888743898313,,83ce3829615e.yaml,e849f675acc5,16,2,2,False,euler,54.0,13.25,53.0,4.0,58.0,False,False,False
1,mean,knn_clustered_16,evt_p999_equiv,1.8572924743379144,1.0,0.5984848484848485,0.7992424242424242,0.7488151658767772,0.8526314279155188,0.8746888743898313,,83ce3829615e.yaml,e849f675acc5,16,2,2,False,euler,54.0,13.25,53.0,4.0,58.0,False,False,False
1,mean,knn_clustered_16,parametric_p999_equiv,1.767897662044201,0.9829545454545454,0.6553030303030303,0.821969696969697,0.7863636363636364,0.8526314279155188,0.8746888743898313,,83ce3829615e.yaml,e849f675acc5,16,2,2,False,euler,54.0,13.25,53.0,4.0,58.0,False,False,False
1,mean,knn_clustered_16,kde_p999_equiv,1.8439758519244247,1.0,0.6022727272727273,0.8011363636363636,0.75177304964539,0.8526314279155188,0.8746888743898313,,83ce3829615e.yaml,e849f675acc5,16,2,2,False,euler,54.0,13.25,53.0,4.0,58.0,False,False,False
1,mean,knn_clustered_16,mad,1.8575479191217683,1.0,0.5984848484848485,0.7992424242424242,0.7488151658767772,0.8526314279155188,0.8746888743898313,,83ce3829615e.yaml,e849f675acc5,16,2,2,False,euler,54.0,13.25,53.0,4.0,58.0,False,False,False
1,mean,knn_clustered_16,iqr,1.992125208367012,1.0,0.5681818181818182,0.7840909090909091,0.7246376811594203,0.8526314279155188,0.8746888743898313,,83ce3829615e.yaml,e849f675acc5,16,2,2,False,euler,54.0,13.25,53.0,4.0,58.0,False,False,False
1,mean,knn_clustered_16,perentile_same_machie_95.0,1.7337656327795077,0.9660194174757282,0.7537878787878788,0.8636363636363636,0.8468085106382979,0.9181158172635444,0.8685720844811754,,522ea9b11b24.yaml,1182323d482b,16,2,1,True,zoh,32.0625,6.72265625,26.890625,4.0,36.0625,False,False,False
1,mean,knn_clustered_16,perentile_same_machie_99.0,2.0464411238967286,0.986842105263158,0.5681818181818182,0.7803030303030303,0.7211538461538461,0.9181158172635444,0.8685720844811754,,522ea9b11b24.yaml,1182323d482b,16,2,1,True,zoh,32.0625,6.72265625,26.890625,4.0,36.0625,False,False,False
1,mean,knn_clustered_16,perentile_same_machie_99.5,2.097359323934919,0.9931506849315068,0.5492424242424242,0.7727272727272727,0.7073170731707317,0.9181158172635444,0.8685720844811754,,522ea9b11b24.yaml,1182323d482b,16,2,1,True,zoh,32.0625,6.72265625,26.890625,4.0,36.0625,False,False,False
1,mean,knn_clustered_16,evt_p95_equiv,1.7647760716302423,0.9704433497536946,0.7462121212121212,0.8617424242424242,0.8436830835117773,0.9181158172635444,0.8685720844811754,,522ea9b11b24.yaml,1182323d482b,16,2,1,True,zoh,32.0625,6.72265625,26.890625,4.0,36.0625,False,False,False
1,mean,knn_clustered_16,parametric_p95_equiv,1.6707518630566192,0.912280701754386,0.7878787878787878,0.8560606060606061,0.8455284552845529,0.9181158172635444,0.8685720844811754,,522ea9b11b24.yaml,1182323d482b,16,2,1,True,zoh,32.0625,6.72265625,26.890625,4.0,36.0625,False,False,False
1,mean,knn_clustered_16,kde_p95_equiv,1.7470390470620822,0.9660194174757282,0.7537878787878788,0.8636363636363636,0.8468085106382979,0.9181158172635444,0.8685720844811754,,522ea9b11b24.yaml,1182323d482b,16,2,1,True,zoh,32.0625,6.72265625,26.890625,4.0,36.0625,False,False,False
1,mean,knn_clustered_16,evt_p99_equiv,2.006926002116485,0.9873417721518988,0.5909090909090909,0.7916666666666666,0.7393364928909952,0.9181158172635444,0.8685720844811754,,522ea9b11b24.yaml,1182323d482b,16,2,1,True,zoh,32.0625,6.72265625,26.890625,4.0,36.0625,False,False,False
1,mean,knn_clustered_16,parametric_p99_equiv,1.8617257247070216,0.9833333333333332,0.6704545454545454,0.8295454545454546,0.7972972972972973,0.9181158172635444,0.8685720844811754,,522ea9b11b24.yaml,1182323d482b,16,2,1,True,zoh,32.0625,6.72265625,26.890625,4.0,36.0625,False,False,False
1,mean,knn_clustered_16,kde_p99_equiv,2.054073784902676,0.986842105263158,0.5681818181818182,0.7803030303030303,0.7211538461538461,0.9181158172635444,0.8685720844811754,,522ea9b11b24.yaml,1182323d482b,16,2,1,True,zoh,32.0625,6.72265625,26.890625,4.0,36.0625,False,False,False
1,mean,knn_clustered_16,evt_p999_equiv,2.1879386416136835,1.0,0.5151515151515151,0.7575757575757576,0.68,0.9181158172635444,0.8685720844811754,,522ea9b11b24.yaml,1182323d482b,16,2,1,True,zoh,32.0625,6.72265625,26.890625,4.0,36.0625,False,False,False
1,mean,knn_clustered_16,parametric_p999_equiv,2.081763401251405,0.9866666666666668,0.5606060606060606,0.7765151515151515,0.714975845410628,0.9181158172635444,0.8685720844811754,,522ea9b11b24.yaml,1182323d482b,16,2,1,True,zoh,32.0625,6.72265625,26.890625,4.0,36.0625,False,False,False
1,mean,knn_clustered_16,kde_p999_equiv,2.1992293076187828,1.0,0.5151515151515151,0.7575757575757576,0.68,0.9181158172635444,0.8685720844811754,,522ea9b11b24.yaml,1182323d482b,16,2,1,True,zoh,32.0625,6.72265625,26.890625,4.0,36.0625,False,False,False
1,mean,knn_clustered_16,mad,1.5758851443575956,0.8828125,0.8560606060606061,0.8712121212121212,0.8692307692307693,0.9181158172635444,0.8685720844811754,,522ea9b11b24.yaml,1182323d482b,16,2,1,True,zoh,32.0625,6.72265625,26.890625,4.0,36.0625,False,False,False
1,mean,knn_clustered_16,iqr,1.6923013049256364,0.9357798165137616,0.7727272727272727,0.8598484848484849,0.8464730290456431,0.9181158172635444,0.8685720844811754,,522ea9b11b24.yaml,1182323d482b,16,2,1,True,zoh,32.0625,6.72265625,26.890625,4.0,36.0625,False,False,False
1,mean,knn_clustered_16,perentile_same_machie_95.0,1.722471711774842,0.943661971830986,0.7613636363636364,0.8579545454545454,0.8427672955974843,0.9105544077134984,0.8554474167512445,,f4cd557b7e3b.yaml,16662b29beb3,16,2,1,True,euler,32.0625,6.72265625,26.890625,4.0,36.0625,False,False,False
1,mean,knn_clustered_16,perentile_same_machie_99.0,2.3396159123797102,0.9827586206896552,0.4318181818181818,0.7121212121212122,0.6,0.9105544077134984,0.8554474167512445,,f4cd557b7e3b.yaml,16662b29beb3,16,2,1,True,euler,32.0625,6.72265625,26.890625,4.0,36.0625,False,False,False
1,mean,knn_clustered_16,perentile_same_machie_99.5,2.406699353884044,0.9809523809523808,0.3901515151515151,0.6912878787878788,0.5582655826558266,0.9105544077134984,0.8554474167512445,,f4cd557b7e3b.yaml,16662b29beb3,16,2,1,True,euler,32.0625,6.72265625,26.890625,4.0,36.0625,False,False,False
1,mean,knn_clustered_16,evt_p95_equiv,1.7420737997614526,0.9563106796116504,0.7462121212121212,0.8560606060606061,0.8382978723404255,0.9105544077134984,0.8554474167512445,,f4cd557b7e3b.yaml,16662b29beb3,16,2,1,True,euler,32.0625,6.72265625,26.890625,4.0,36.0625,False,False,False
1,mean,knn_clustered_16,parametric_p95_equiv,1.637412027117359,0.9041666666666668,0.821969696969697,0.8674242424242424,0.8611111111111112,0.9105544077134984,0.8554474167512445,,f4cd557b7e3b.yaml,16662b29beb3,16,2,1,True,euler,32.0625,6.72265625,26.890625,4.0,36.0625,False,False,False
1,mean,knn_clustered_16,kde_p95_equiv,1.733286458307785,0.9567307692307692,0.7537878787878788,0.8598484848484849,0.8432203389830508,0.9105544077134984,0.8554474167512445,,f4cd557b7e3b.yaml,16662b29beb3,16,2,1,True,euler,32.0625,6.72265625,26.890625,4.0,36.0625,False,False,False
1,mean,knn_clustered_16,evt_p99_equiv,2.212953785595521,0.9769230769230768,0.4810606060606061,0.7348484848484849,0.6446700507614214,0.9105544077134984,0.8554474167512445,,f4cd557b7e3b.yaml,16662b29beb3,16,2,1,True,euler,32.0625,6.72265625,26.890625,4.0,36.0625,False,False,False
1,mean,knn_clustered_16,parametric_p99_equiv,1.8570694428333496,0.978494623655914,0.6893939393939394,0.8371212121212122,0.8088888888888889,0.9105544077134984,0.8554474167512445,,f4cd557b7e3b.yaml,16662b29beb3,16,2,1,True,euler,32.0625,6.72265625,26.890625,4.0,36.0625,False,False,False
1,mean,knn_clustered_16,kde_p99_equiv,2.339173438452625,0.9827586206896552,0.4318181818181818,0.7121212121212122,0.6,0.9105544077134984,0.8554474167512445,,f4cd557b7e3b.yaml,16662b29beb3,16,2,1,True,euler,32.0625,6.72265625,26.890625,4.0,36.0625,False,False,False
1,mean,knn_clustered_16,evt_p999_equiv,3.752681679810511,0.0,0.0,0.5,0.0,0.9105544077134984,0.8554474167512445,,f4cd557b7e3b.yaml,16662b29beb3,16,2,1,True,euler,32.0625,6.72265625,26.890625,4.0,36.0625,True,False,True
1,mean,knn_clustered_16,parametric_p999_equiv,2.138492527563682,0.9777777777777776,0.5,0.7443181818181818,0.6616541353383458,0.9105544077134984,0.8554474167512445,,f4cd557b7e3b.yaml,16662b29beb3,16,2,1,True,euler,32.0625,6.72265625,26.890625,4.0,36.0625,False,False,False
1,mean,knn_clustered_16,kde_p999_equiv,2.5102899867567525,1.0,0.2992424242424242,0.6496212121212122,0.4606413994169096,0.9105544077134984,0.8554474167512445,,f4cd557b7e3b.yaml,16662b29beb3,16,2,1,True,euler,32.0625,6.72265625,26.890625,4.0,36.0625,False,False,False
1,mean,knn_clustered_16,mad,1.4754531553699743,0.8897058823529411,0.9166666666666666,0.9015151515151516,0.9029850746268656,0.9105544077134984,0.8554474167512445,,f4cd557b7e3b.yaml,16662b29beb3,16,2,1,True,euler,32.0625,6.72265625,26.890625,4.0,36.0625,False,False,False
1,mean,knn_clustered_16,iqr,1.5915488161978193,0.892,0.8446969696969697,0.8712121212121212,0.867704280155642,0.9105544077134984,0.8554474167512445,,f4cd557b7e3b.yaml,16662b29beb3,16,2,1,True,euler,32.0625,6.72265625,26.890625,4.0,36.0625,False,False,False
1,mean,knn_clustered_16,perentile_same_machie_95.0,1.4210685987643046,0.9458333333333332,0.8598484848484849,0.9053030303030304,0.9007936507936508,0.911644857667585,0.9142139094292204,,1df2b3ea9ccc.yaml,cef3e32de1b4,16,2,1,False,zoh,27.125,6.6875,26.75,4.0,31.125,False,False,False
1,mean,knn_clustered_16,perentile_same_machie_99.0,1.6405154811804157,0.98989898989899,0.7424242424242424,0.8674242424242424,0.8484848484848485,0.911644857667585,0.9142139094292204,,1df2b3ea9ccc.yaml,cef3e32de1b4,16,2,1,False,zoh,27.125,6.6875,26.75,4.0,31.125,False,False,False
1,mean,knn_clustered_16,perentile_same_machie_99.5,1.6904868038028122,0.9895287958115184,0.7159090909090909,0.8541666666666666,0.8307692307692308,0.911644857667585,0.9142139094292204,,1df2b3ea9ccc.yaml,cef3e32de1b4,16,2,1,False,zoh,27.125,6.6875,26.75,4.0,31.125,False,False,False
1,mean,knn_clustered_16,evt_p95_equiv,1.4355633099874403,0.9453781512605042,0.8522727272727273,0.9015151515151516,0.896414342629482,0.911644857667585,0.9142139094292204,,1df2b3ea9ccc.yaml,cef3e32de1b4,16,2,1,False,zoh,27.125,6.6875,26.75,4.0,31.125,False,False,False
1,mean,knn_clustered_16,parametric_p95_equiv,1.4398798127235968,0.9453781512605042,0.8522727272727273,0.9015151515151516,0.896414342629482,0.911644857667585,0.9142139094292204,,1df2b3ea9ccc.yaml,cef3e32de1b4,16,2,1,False,zoh,27.125,6.6875,26.75,4.0,31.125,False,False,False
1,mean,knn_clustered_16,kde_p95_equiv,1.433570402029673,0.9453781512605042,0.8522727272727273,0.9015151515151516,0.896414342629482,0.911644857667585,0.9142139094292204,,1df2b3ea9ccc.yaml,cef3e32de1b4,16,2,1,False,zoh,27.125,6.6875,26.75,4.0,31.125,False,False,False
1,mean,knn_clustered_16,evt_p99_equiv,1.613879814937136,0.99009900990099,0.7575757575757576,0.875,0.8583690987124464,0.911644857667585,0.9142139094292204,,1df2b3ea9ccc.yaml,cef3e32de1b4,16,2,1,False,zoh,27.125,6.6875,26.75,4.0,31.125,False,False,False
1,mean,knn_clustered_16,parametric_p99_equiv,1.5280940870309858,0.9906542056074766,0.803030303030303,0.8977272727272727,0.8870292887029289,0.911644857667585,0.9142139094292204,,1df2b3ea9ccc.yaml,cef3e32de1b4,16,2,1,False,zoh,27.125,6.6875,26.75,4.0,31.125,False,False,False
1,mean,knn_clustered_16,kde_p99_equiv,1.6389115157559169,0.98989898989899,0.7424242424242424,0.8674242424242424,0.8484848484848485,0.911644857667585,0.9142139094292204,,1df2b3ea9ccc.yaml,cef3e32de1b4,16,2,1,False,zoh,27.125,6.6875,26.75,4.0,31.125,False,False,False
1,mean,knn_clustered_16,evt_p999_equiv,1.8152468820780607,1.0,0.6174242424242424,0.8087121212121212,0.7634660421545667,0.911644857667585,0.9142139094292204,,1df2b3ea9ccc.yaml,cef3e32de1b4,16,2,1,False,zoh,27.125,6.6875,26.75,4.0,31.125,False,False,False
1,mean,knn_clustered_16,parametric_p999_equiv,1.6162219735086785,0.9900497512437813,0.7537878787878788,0.8731060606060606,0.8559139784946237,0.911644857667585,0.9142139094292204,,1df2b3ea9ccc.yaml,cef3e32de1b4,16,2,1,False,zoh,27.125,6.6875,26.75,4.0,31.125,False,False,False
1,mean,knn_clustered_16,kde_p999_equiv,1.804006239500317,1.0,0.6212121212121212,0.8106060606060606,0.7663551401869159,0.911644857667585,0.9142139094292204,,1df2b3ea9ccc.yaml,cef3e32de1b4,16,2,1,False,zoh,27.125,6.6875,26.75,4.0,31.125,False,False,False
1,mean,knn_clustered_16,mad,1.576619961503796,0.9902912621359224,0.7727272727272727,0.8825757575757576,0.8680851063829788,0.911644857667585,0.9142139094292204,,1df2b3ea9ccc.yaml,cef3e32de1b4,16,2,1,False,zoh,27.125,6.6875,26.75,4.0,31.125,False,False,False
1,mean,knn_clustered_16,iqr,1.719102075485315,1.0,0.7007575757575758,0.8503787878787878,0.8240534521158129,0.911644857667585,0.9142139094292204,,1df2b3ea9ccc.yaml,cef3e32de1b4,16,2,1,False,zoh,27.125,6.6875,26.75,4.0,31.125,False,False,False
