clip_name,role,frame_index,phase,feature_delta_t_s,feature_energy_mj,backbone_delta_t_s,backbone_energy_mj,total_delta_t_s,total_energy_mj
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,35,hop,0.0005199999723117,0.1785653874758043,0.0065799999865703,2.04546621630191,0.0071399999724235,2.2360582059624075
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,36,hop,0.0005200000014156,0.17674396572215056,0.0065800000156741,2.042573570698808,0.0071300000126939,2.2281017212002117
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,37,hop,0.0005200000014156,0.17682000573429116,0.0065800000156741,2.0394151328199923,0.0071300000126939,2.22526779004138
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,38,hop,0.000529999990249,0.18049040289304585,0.0065800000156741,2.041521607949552,0.0071400000015273,2.2307961313895865
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,39,hop,0.0005200000014156,0.17941280344449015,0.0065800000156741,2.0401932295985374,0.0071400000015273,2.231707230944649
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,40,hop,0.0005300000193528,0.18068535208482547,0.0065799999865703,2.043784177492416,0.0071400000015273,2.2332786146061085
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,41,hop,0.0005200000014156,0.17634980197147626,0.0065900000045076,2.0410514734030505,0.0071400000015273,2.2264832156860326
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,42,hop,0.0005200000014156,0.17649780836366982,0.0065800000156741,2.0437789582262456,0.0071300000126939,2.22935870692144
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,43,hop,0.0005200000014156,0.17692081029894502,0.0065900000045076,2.0476367178935115,0.0071400000015273,2.2337136509925313
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,44,hop,0.0005200000014156,0.17654777136788877,0.0065799999865703,2.04066057709588,0.0071300000126939,2.2263152237430646
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,45,hop,0.0005200000014156,0.17854174097404,0.0065900000045076,2.0457831954888785,0.0071400000015273,2.2333570930597952
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,46,hop,0.0005200000014156,0.17644997899597573,0.0065900000045076,2.044796665506785,0.0071400000015273,2.23042795141322
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,47,hop,0.0005200000014156,0.1767196924439295,0.0065799999865703,2.0432626803427385,0.00712999998359,2.2291887454293615
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,48,hop,0.0005200000014156,0.1799074705405443,0.0065799999865703,2.042684037543806,0.0071400000015273,2.2346679648055887
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,49,hop,0.000529999990249,0.1809886810239214,0.0065800000156741,2.0396943526047036,0.0071400000015273,2.2291948767918046
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,50,hop,0.0005200000014156,0.1763737345850419,0.0065900000045076,2.0379198225543247,0.0071400000015273,2.223226781043604
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,51,hop,0.0005200000014156,0.17657314194489387,0.0065900000045076,2.0400757729960777,0.0071400000015273,2.2257062018641807
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,52,hop,0.0005200000014156,0.18010566226546876,0.0065900000045076,2.042218372944266,0.0071400000015273,2.231480229723242
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,53,hop,0.0005200000014156,0.1761447216486291,0.0065800000156741,2.0406789676945163,0.0071300000126939,2.2255090597583167
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,54,hop,0.000529999990249,0.18131182149092115,0.0065800000156741,2.03944329684716,0.0071400000015273,2.2292668933748887
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,55,hop,0.0005200000014156,0.17633110842171315,0.0065900000045076,2.044411746344906,0.0071400000015273,2.2298247448733806
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,56,hop,0.0005200000014156,0.17692237377041525,0.0065900000045076,2.048756537529371,0.0071400000015273,2.2348847102279263
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,57,hop,0.0005300000193528,0.1804368459247981,0.0065799999865703,2.0456214591278297,0.0071400000015273,2.234644444575611
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,58,hop,0.0005300000193528,0.1813286674787418,0.0065799999865703,2.0429385178764927,0.0071400000015273,2.2329772336646996
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,59,hop,0.0005200000014156,0.18025443604962255,0.0065800000156741,2.0482661509801696,0.0071400000015273,2.240547204378948
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,60,hop,0.0005200000014156,0.17766475811047652,0.0065800000156741,2.0406326623529267,0.0071300000126939,2.2273794791318644
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,61,hop,0.0005200000014156,0.17740686395813798,0.0065800000156741,2.044646531573143,0.0071300000126939,2.230837623339987
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,62,hop,0.0005200000014156,0.17677193610836647,0.0065800000156741,2.0395861323084334,0.0071300000126939,2.225539382523597
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,63,hop,0.0005200000014156,0.1787895084212594,0.0065800000156741,2.0418955935696292,0.0071400000015273,2.2325878571498934
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,64,hop,0.0005199999723117,0.1775406313637448,0.0065799999865703,2.043927891509269,0.00712999998359,2.230699343679698
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,65,hop,0.0005200000014156,0.17769036535976854,0.0065900000045076,2.046003530440994,0.0071400000015273,2.232801016628502
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,66,hop,0.0005300000193528,0.1814555526415488,0.0065799999865703,2.048298644939493,0.0071400000015273,2.238488992520719
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,67,hop,0.0005300000193528,0.18194914038521712,0.0065799999865703,2.045737887673851,0.0071400000015273,2.2363969723599544
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,68,hop,0.0005200000014156,0.17662166339972968,0.0065799999865703,2.042457466636158,0.00712999998359,2.2279378271550914
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,69,hop,0.000529999990249,0.1797442640856485,0.0065800000156741,2.0440271129553054,0.0071400000015273,2.232456425015043
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,70,hop,0.0005200000014156,0.17709705960907887,0.0065799999865703,2.042845555771239,0.00712999998359,2.229272663759475
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,71,hop,0.0005200000014156,0.17826630077393485,0.0065799999865703,2.0404530690901104,0.0071400000015273,2.23082067719947
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,72,hop,0.0005200000014156,0.17599027490147995,0.0065800000156741,2.0434386410569765,0.0071300000126939,2.22831229521372
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,73,hop,0.0005200000014156,0.17891395872397994,0.0065800000156741,2.0495753947103483,0.0071400000015273,2.2404416556109914
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,74,hop,0.0005300000193528,0.1807366705775119,0.0065799999865703,2.046805062016773,0.0071400000015273,2.236499544794614
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,75,hop,0.0005300000193528,0.1809579916720835,0.0065799999865703,2.046063965034045,0.0071400000015273,2.235806291521563
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,76,hop,0.0005200000014156,0.17732346197844973,0.0065900000045076,2.0469529960585744,0.0071400000015273,2.2333084747846
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,77,hop,0.000529999990249,0.18190357451547373,0.0065800000156741,2.050598802564568,0.0071400000015273,2.2413114773427263
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,78,hop,0.0005200000014156,0.17650044403231804,0.0065900000045076,2.048072894585195,0.0071400000015273,2.2335311190843736
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,79,hop,0.0005300000193528,0.1802650288353196,0.0065799999865703,2.0441925308455717,0.0071400000015273,2.2331180143799068
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,80,hop,0.0005200000014156,0.17652431209889652,0.0065900000045076,2.048834517536916,0.0071400000015273,2.234316972282571
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,81,hop,0.0005200000014156,0.1768709835605882,0.0065900000045076,2.0493500763651933,0.0071400000015273,2.235303118568222
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,82,hop,0.0005300000193528,0.1797467661868978,0.0065799999865703,2.0479197250625094,0.0071400000015273,2.236450675503358
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,83,hop,0.0005300000193528,0.1798426042227117,0.0065799999865703,2.044183365148367,0.0071400000015273,2.232760757188141
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,84,hop,0.0005200000014156,0.17663556254271356,0.0065800000156741,2.041916614396871,0.0071300000126939,2.2273367848606958
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,85,hop,0.0005200000014156,0.1766331707182396,0.0065799999865703,2.0489593449888206,0.00712999998359,2.234203524269299
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,86,hop,0.000529999990249,0.18122903990629952,0.0065800000156741,2.0491624262457955,0.0071400000015273,2.239200494686464
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,87,hop,0.0005200000014156,0.17779445823483112,0.0065799999865703,2.0493856926075735,0.0071400000015273,2.2392318322737728
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,88,hop,0.0005200000014156,0.1769595959165293,0.0065799999865703,2.044743716048374,0.00712999998359,2.2306114987412093
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,89,hop,0.0005200000014156,0.17661001625446524,0.0065799999865703,2.0422690322650454,0.00712999998359,2.2275890399883456
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,90,hop,0.0005200000014156,0.1769182463491716,0.0065800000156741,2.0469506999813807,0.0071300000126939,2.232702965017205
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,91,hop,0.0005200000014156,0.1784203172078352,0.0065900000045076,2.0502692443191326,0.0071400000015273,2.2379449146571475
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,92,hop,0.0005200000014156,0.17723994527361325,0.0065900000045076,2.0473948995274482,0.0071400000015273,2.233866078852974
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,93,hop,0.0005200000014156,0.17948280114143048,0.0065899999754037,2.043452026636387,0.0071400000015273,2.2320912034422538
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,94,hop,0.0005200000014156,0.17908826086666352,0.0065799999865703,2.045432619570127,0.0071400000015273,2.2364486386873197
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,95,hop,0.0005200000014156,0.17724295746635402,0.0065900000045076,2.0444945171732765,0.0071400000015273,2.2308693062324956
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,96,hop,0.000529999990249,0.18133128243223334,0.0065800000156741,2.04487757056769,0.0071400000015273,2.235017831342274
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,97,hop,0.0005200000014156,0.17814649785430015,0.0065800000156741,2.0496014932339235,0.0071400000015273,2.2398489845738303
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,98,hop,0.0005200000014156,0.17786950494055603,0.0065900000045076,2.047841475481005,0.0071400000015273,2.2349418917367476
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,99,hop,0.0005200000014156,0.17928611192693272,0.0065800000156741,2.049133498412611,0.0071400000015273,2.240446446431815
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,100,hop,0.0005200000014156,0.17873905414274832,0.0065800000156741,2.049035394063626,0.0071400000015273,2.2398505659750145
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,101,hop,0.0005200000014156,0.17752258963469006,0.0065900000045076,2.0497544421249816,0.0071400000015273,2.236284445320449
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,102,hop,0.0005200000014156,0.17716077473258832,0.0065900000045076,2.0499166201915524,0.0071400000015273,2.2359111912587557
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,103,hop,0.0005300000193528,0.18093814344776576,0.0065799999865703,2.0424895070683653,0.0071400000015273,2.2321623988442245
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,104,hop,0.0005200000014156,0.17687447985573382,0.0065900000045076,2.0481955052985277,0.0071400000015273,2.233879067141164
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,105,hop,0.0005200000014156,0.17794751004986564,0.0065900000045076,2.053737260626558,0.0071400000015273,2.2407170707087993
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,106,hop,0.0005200000014156,0.1773976946749459,0.0065900000045076,2.0506957461346276,0.0071400000015273,2.2371255758913473
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,107,hop,0.0005200000014156,0.1784426827639871,0.0065900000045076,2.052922095898876,0.0071400000015273,2.2402485164812798
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,108,hop,0.0005200000014156,0.17692179284752954,0.0065900000045076,2.044292689301812,0.0071400000015273,2.2302221825896917
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,109,hop,0.0005200000014156,0.1776970208713482,0.0065899999754037,2.052009635355106,0.0071400000015273,2.2387387680958066
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,110,hop,0.0005300000193528,0.1809407109835697,0.0065799999865703,2.042912268743396,0.0071400000015273,2.2325381774353548
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,111,hop,0.0005200000014156,0.1765914553846206,0.0065799999865703,2.047054145504159,0.00712999998359,2.2324547366286662
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,112,hop,0.0005200000014156,0.17727532063365029,0.0065900000045076,2.0480115533816172,0.0071400000015273,2.2342200082639057
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,113,hop,0.0005200000014156,0.180553651081769,0.0065900000045076,2.051460929928473,0.0071400000015273,2.2412700990879224
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,114,hop,0.0005200000014156,0.17638125072311897,0.0065900000045076,2.0536160053999555,0.0071400000015273,2.2388313536771784
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,115,hop,0.0005200000014156,0.17709064435572971,0.0065800000156741,2.0491575888076934,0.0071300000126939,2.235131956664808
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,116,hop,0.0005200000014156,0.18072521356343585,0.0065800000156741,2.052285506694305,0.0071400000015273,2.245211040886644
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,117,hop,0.0005200000014156,0.17754178163063278,0.0065799999865703,2.050769179785935,0.0071300000126939,2.237542003746604
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,118,hop,0.0005200000014156,0.1767603355803707,0.0065799999865703,2.0503203554468814,0.00712999998359,2.2359393200107798
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,119,hop,0.0005200000014156,0.17630288343349168,0.0065900000045076,2.049203665718262,0.0071400000015273,2.2343653359557614
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,120,hop,0.0005200000014156,0.18070352216470695,0.0065899999754037,2.0534932529377117,0.0071400000015273,2.243402873549283
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,121,hop,0.0005200000014156,0.17818443001727452,0.0065799999865703,2.049203031630905,0.00712999998359,2.2365936191253426
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,122,hop,0.0005300000193528,0.18056465984706493,0.0065799999865703,2.050924060431539,0.0071400000015273,2.2403471658934984
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,123,hop,0.0005200000014156,0.17973319708541066,0.0065800000156741,2.051141399434557,0.0071400000015273,2.2428767792185678
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,124,hop,0.000529999990249,0.18322086149008282,0.0065799999865703,2.0517597654676902,0.0071400000015273,2.2435172150763165
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,125,hop,0.0005200000014156,0.17973578972273402,0.0065799999865703,2.0502153517426094,0.0071400000015273,2.241903879434108
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,126,hop,0.0005200000014156,0.17990670314858417,0.0065799999865703,2.0452450709271135,0.0071400000015273,2.237178705283754
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,127,hop,0.0005200000014156,0.17692495206396358,0.0065900000045076,2.0541382089819686,0.0071400000015273,2.240095421635304
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,128,hop,0.0005199999723117,0.1773237604449704,0.0065899999754037,2.0516626411607173,0.0071399999724235,2.2381425414372633
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,129,hop,0.0005200000014156,0.17925847503348447,0.0065799999865703,2.049934220626078,0.0071400000015273,2.241268908554604
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,130,hop,0.0005200000014156,0.17876554712014375,0.0065799999865703,2.052999248167757,0.0071400000015273,2.243791518531568
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,131,hop,0.0005200000014156,0.17741656752189586,0.0065900000045076,2.049374532526495,0.0071400000015273,2.2359230177011766
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,132,hop,0.000529999990249,0.18058437623289203,0.0065800000156741,2.047525466377693,0.0071400000015273,2.2369188998240546
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,133,hop,0.0005200000014156,0.1791107447589587,0.0065800000156741,2.0481191450663294,0.0071400000015273,2.239107794354893
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,134,hop,0.0005200000014156,0.17816898174659537,0.0065899999754037,2.0501452260335378,0.0071400000015273,2.2373463734301002
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,135,hop,0.0005200000014156,0.17754681629564242,0.0065900000045076,2.0532661101755556,0.0071400000015273,2.239770807339417
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,136,hop,0.000529999990249,0.18103762920502836,0.0065799999865703,2.0497580322778273,0.0071399999724235,2.23950577517795
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,137,hop,0.0005200000014156,0.1790871779116543,0.0065900000045076,2.05547230691098,0.0071400000015273,2.243765147476326
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,138,hop,0.0005200000014156,0.17829609999145773,0.0065900000045076,2.0538432791531918,0.0071400000015273,2.2411470329597933
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,139,hop,0.0005200000014156,0.1783453207053226,0.0065900000045076,2.0532910611970925,0.0071400000015273,2.2407429755913566
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,140,hop,0.0005199999723117,0.17749696886511918,0.0065899999754037,2.052378417768564,0.0071399999724235,2.2389572686761063
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,141,hop,0.0005200000014156,0.17642971838879873,0.0065900000045076,2.0489321808146546,0.0071400000015273,2.2342947824377184
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,142,hop,0.0005200000014156,0.17687650232800262,0.0065899999754037,2.0523544564676026,0.0071400000015273,2.238312621288942
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,143,hop,0.0005200000014156,0.17881555315568753,0.0065900000045076,2.0531463359437154,0.0071400000015273,2.240944713814133
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,144,hop,0.0005200000014156,0.17702020200176577,0.0065900000045076,2.051686500358436,0.0071400000015273,2.23773916734928
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,145,hop,0.0005200000014156,0.1773998354833581,0.0065900000045076,2.0500203688158045,0.0071400000015273,2.236402907096827
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,146,hop,0.0005200000014156,0.17794381294187067,0.0065900000045076,2.0507661813165603,0.0071400000015273,2.2376181380371905
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,147,hop,0.0005200000014156,0.17883843508773778,0.0065900000045076,2.0581335460131127,0.0071400000015273,2.245954504593905
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,148,hop,0.0005200000014156,0.17679873030503607,0.0065900000045076,2.05296924035122,0.0071400000015273,2.238899615777178
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,149,hop,0.0005200000014156,0.17697424808264706,0.0065900000045076,2.0571095859252955,0.0071400000015273,2.2431162487913747
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,150,hop,0.0005200000014156,0.17753042853275497,0.0065799999865703,2.0521603372979182,0.00712999998359,2.238425611493289
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,151,hop,0.0005200000014156,0.17650124728371566,0.0065900000045076,2.057112479781887,0.0071400000015273,2.2426953267045233
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,152,hop,0.0005200000014156,0.17734678498157988,0.0065900000045076,2.0572376365152696,0.0071400000015273,2.2436167000134244
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,153,hop,0.0005200000014156,0.17801382139664218,0.0065900000045076,2.0551850330720707,0.0071400000015273,2.242330298772696
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,154,hop,0.0005200000014156,0.17697130402283734,0.0065900000045076,2.051980458396463,0.0071400000015273,2.2381827741412192
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,155,hop,0.0005200000014156,0.17682333707602474,0.0065900000045076,2.0497674411960602,0.0071400000015273,2.2357719022961406
