held_out_case,pooling,distance_head,threshold_method,threshold,precision,recall,accuracy,f1
1,concat_mean_last,euclidean,kde_p95_equiv,1.8892361410031937,0.9560439560439561,0.6590909090909091,0.8143939393939394,0.7802690582959642
1,concat_mean_last,euclidean,evt_p99_equiv,3.2361045398562704,0.8181818181818182,0.06818181818181818,0.5265151515151515,0.1258741258741259
1,concat_mean_last,euclidean,parametric_p99_equiv,2.264686733274249,0.967479674796748,0.45075757575757575,0.7178030303030303,0.6149870801033591
1,concat_mean_last,euclidean,kde_p99_equiv,10.551624106687404,0.8181818181818182,0.06818181818181818,0.5265151515151515,0.1258741258741259
1,concat_mean_last,euclidean,evt_p999_equiv,20.548097234647802,0.0,0.0,0.5,0.0
1,concat_mean_last,euclidean,parametric_p999_equiv,2.8399091739174396,0.9024390243902439,0.14015151515151514,0.5625,0.24262295081967214
1,concat_mean_last,euclidean,kde_p999_equiv,11.654670135580616,0.0,0.0,0.5,0.0
1,concat_mean_last,euclidean,mad,1.4741613864898682,0.8830188679245283,0.8863636363636364,0.884469696969697,0.8846880907372401
1,concat_mean_last,euclidean,iqr,1.6529915630817413,0.8879310344827587,0.7803030303030303,0.8409090909090909,0.8306451612903226
1,concat_mean_last,mahalanobis,perentile_same_machie_95.0,57.15391551873804,0.96,0.7272727272727273,0.8484848484848485,0.8275862068965517
1,concat_mean_last,mahalanobis,perentile_same_machie_99.0,79.59174388368834,0.9831932773109243,0.4431818181818182,0.7178030303030303,0.6109660574412533
1,concat_mean_last,mahalanobis,perentile_same_machie_99.5,93.68238658265697,0.9864864864864865,0.2765151515151515,0.6363636363636364,0.4319526627218935
1,concat_mean_last,mahalanobis,evt_p95_equiv,57.98340228935361,0.9587628865979382,0.7045454545454546,0.8371212121212122,0.8122270742358079
1,concat_mean_last,mahalanobis,parametric_p95_equiv,57.17805974868343,0.96,0.7272727272727273,0.8484848484848485,0.8275862068965517
1,concat_mean_last,mahalanobis,kde_p95_equiv,58.11288287001003,0.9587628865979382,0.7045454545454546,0.8371212121212122,0.8122270742358079
1,concat_mean_last,mahalanobis,evt_p99_equiv,77.73141741715135,0.984,0.4659090909090909,0.7291666666666666,0.6323907455012854
1,concat_mean_last,mahalanobis,parametric_p99_equiv,63.370225496000195,0.9606741573033708,0.6477272727272727,0.8106060606060606,0.7737556561085973
1,concat_mean_last,mahalanobis,kde_p99_equiv,80.65104601157455,0.9914529914529915,0.4393939393939394,0.7178030303030303,0.6089238845144357
1,concat_mean_last,mahalanobis,evt_p999_equiv,145.8783474264416,1.0,0.01893939393939394,0.509469696969697,0.03717472118959108
