held_out_case,pooling,distance_head,threshold_method,threshold,precision,recall,accuracy,f1
1,concat_mean_last,knn_full,evt_p999_equiv,4.160474056180303,0.0,0.0,0.5,0.0
1,concat_mean_last,knn_full,parametric_p999_equiv,2.387360947093,0.9710144927536232,0.5075757575757576,0.7462121212121212,0.6666666666666666
1,concat_mean_last,knn_full,kde_p999_equiv,3.7795701011906737,1.0,0.026515151515151516,0.5132575757575758,0.05166051660516605
1,concat_mean_last,knn_full,mad,2.1509621125443514,0.968944099378882,0.5909090909090909,0.7859848484848485,0.7341176470588235
1,concat_mean_last,knn_full,iqr,2.3133952432355893,0.972972972972973,0.5454545454545454,0.7651515151515151,0.6990291262135923
1,concat_mean_last,knn_clustered_16,perentile_same_machie_95.0,2.104559187183562,0.9329608938547486,0.6325757575757576,0.7935606060606061,0.7539503386004515
1,concat_mean_last,knn_clustered_16,perentile_same_machie_99.0,2.242275585316058,0.9933333333333333,0.5643939393939394,0.7803030303030303,0.7198067632850241
1,concat_mean_last,knn_clustered_16,perentile_same_machie_99.5,2.274840360648921,0.993103448275862,0.5454545454545454,0.7708333333333334,0.7041564792176039
1,concat_mean_last,knn_clustered_16,evt_p95_equiv,2.105147030154429,0.9382022471910112,0.6325757575757576,0.7954545454545454,0.755656108597285
1,concat_mean_last,knn_clustered_16,parametric_p95_equiv,2.0896167291070173,0.9281767955801105,0.6363636363636364,0.7935606060606061,0.755056179775281
1,concat_mean_last,knn_clustered_16,kde_p95_equiv,2.1094348717982436,0.9488636363636364,0.6325757575757576,0.7992424242424242,0.759090909090909
1,concat_mean_last,knn_clustered_16,evt_p99_equiv,2.221100770423534,0.9935483870967742,0.5833333333333334,0.7897727272727273,0.7350835322195705
1,concat_mean_last,knn_clustered_16,parametric_p99_equiv,2.1640959448259265,0.9818181818181818,0.6136363636363636,0.8011363636363636,0.7552447552447552
1,concat_mean_last,knn_clustered_16,kde_p99_equiv,2.236763514026233,0.9933774834437086,0.5681818181818182,0.7821969696969697,0.7228915662650602
1,concat_mean_last,knn_clustered_16,evt_p999_equiv,2.328727010638812,0.9927536231884058,0.5189393939393939,0.7575757575757576,0.681592039800995
1,concat_mean_last,knn_clustered_16,parametric_p999_equiv,2.2367572068403017,0.9933774834437086,0.5681818181818182,0.7821969696969697,0.7228915662650602
1,concat_mean_last,knn_clustered_16,kde_p999_equiv,2.3476594939002213,1.0,0.5113636363636364,0.7556818181818182,0.6766917293233082
1,concat_mean_last,knn_clustered_16,mad,2.290082606111954,0.9929078014184397,0.5303030303030303,0.7632575757575758,0.691358024691358
1,concat_mean_last,knn_clustered_16,iqr,2.4683439385586965,1.0,0.4810606060606061,0.740530303030303,0.649616368286445
